480586;31-03-2018;Foul by Sebastian PrÃ¶dl (Watford).;45';Watford;AFC Bournemouth;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Sebastian PrÃ¶dl;Watford;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;46;0;NA;NA;45
480586;31-03-2018;Joshua King (Bournemouth) wins a free kick in the attacking half.;45';Watford;AFC Bournemouth;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Joshua King;Bournemouth;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;47;0;NA;NA;45
480586;31-03-2018;Delay in match Junior Stanislas (Bournemouth) because of an injury.;45'+1';Watford;AFC Bournemouth;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;1;Bournemouth;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;48;1;NA;NA;46
480586;31-03-2018;Delay over. They are ready to continue.;45'+3';Watford;AFC Bournemouth;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;49;1;NA;NA;48
480586;31-03-2018;Substitution, Bournemouth. Marc Pugh replaces Junior Stanislas because of an injury.;45'+3';Watford;AFC Bournemouth;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;1;Bournemouth;Marc Pugh;Junior Stanislas;0;NA;NA;NA;NA;1;50;1;NA;NA;48
480586;31-03-2018;First Half ends, Watford 1, Bournemouth 1.;45'+4';Watford;AFC Bournemouth;1;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;51;1;NA;NA;49
480586;31-03-2018;Second Half begins Watford 1, Bournemouth 1.;45';Watford;AFC Bournemouth;1;1;0;0;1;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;52;0;NA;NA;45
480586;31-03-2018;Corner,  Watford. Conceded by Ryan Fraser.;47';Watford;AFC Bournemouth;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Watford;Ryan Fraser;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;53;0;NA;NA;47
480586;31-03-2018;Attempt missed. Kiko FemenÃ­a (Watford) right footed shot from the centre of the box misses to the left following a corner.;47';Watford;AFC Bournemouth;1;1;0;0;0;1;0;missed;Kiko FemenÃ­a;Watford;right;the centre of the box;left;NA;0;NA;NA;0;NA;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;54;0;NA;NA;47
480586;31-03-2018;Attempt missed. Etienne Capoue (Watford) left footed shot from outside the box misses to the right following a corner.;47';Watford;AFC Bournemouth;1;1;0;0;0;1;0;missed;Etienne Capoue;Watford;left;outside the box;right;NA;0;NA;NA;0;NA;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;55;0;NA;NA;47
