480761;02-12-2017;Foul by Mohamed DiamÃ© (Newcastle United).;18';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Mohamed DiamÃ©;Newcastle United;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;23;0;NA;NA;18
480761;02-12-2017;Ã�lvaro Morata (Chelsea) wins a free kick on the right wing.;18';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Ã�lvaro Morata;Chelsea;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;24;0;NA;NA;18
480761;02-12-2017;Corner,  Chelsea. Conceded by Ciaran Clark.;20';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Chelsea;Ciaran Clark;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;25;0;NA;NA;20
480761;02-12-2017;Andreas Christensen (Chelsea) hits the right post with a header from the centre of the box. Assisted by N'Golo KantÃ© following a corner.;20';Chelsea;Newcastle United;0;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;N'Golo KantÃ©;0;NA;NA;0;NA;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;26;0;NA;NA;20
480761;02-12-2017;Goal!  Chelsea 1, Newcastle United 1. Eden Hazard (Chelsea) right footed shot from the right side of the box to the bottom left corner.;21';Chelsea;Newcastle United;1;1;0;0;0;1;0;goal;Eden Hazard;Chelsea;right;the right side of the box;bottom left corner;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;27;0;NA;NA;21
480761;02-12-2017;Cesc FÃ bregas (Chelsea) wins a free kick in the defensive half.;24';Chelsea;Newcastle United;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Cesc FÃ bregas;Chelsea;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;28;0;NA;NA;24
480761;02-12-2017;Foul by Matt Ritchie (Newcastle United).;24';Chelsea;Newcastle United;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Matt Ritchie;Newcastle United;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;29;0;NA;NA;24
480761;02-12-2017;Corner,  Chelsea. Conceded by Matt Ritchie.;31';Chelsea;Newcastle United;1;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Chelsea;Matt Ritchie;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;30;0;NA;NA;31
480761;02-12-2017;Attempt missed. Ã�lvaro Morata (Chelsea) header from the centre of the box misses to the left. Assisted by Eden Hazard with a cross.;32';Chelsea;Newcastle United;1;1;0;0;0;1;0;missed;Ã�lvaro Morata;Chelsea;header;the centre of the box;left;Eden Hazard;0;NA;NA;0;cross;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;31;0;NA;NA;32
480761;02-12-2017;Goal!  Chelsea 2, Newcastle United 1. Ã�lvaro Morata (Chelsea) header from very close range to the centre of the goal. Assisted by Victor Moses with a cross.;33';Chelsea;Newcastle United;2;1;0;0;0;1;0;goal;Ã�lvaro Morata;Chelsea;header;very close range;centre of the goal;Victor Moses;0;NA;NA;0;cross;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;1;32;0;NA;NA;33
