480780;26-11-2017;Foul by Pierre-Emile HÃ¸jbjerg (Southampton).;82';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Emile HÃ¸jbjerg;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;68;0;NA;NA;82
480780;26-11-2017;Idrissa Gueye (Everton) wins a free kick in the attacking half.;82';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Idrissa Gueye;Everton;attacking half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;69;0;NA;NA;82
480780;26-11-2017;Attempt saved. Gylfi Sigurdsson (Everton) right footed shot from outside the box is saved in the centre of the goal.;82';Southampton;Everton;3;1;0;0;0;1;0;saved;Gylfi Sigurdsson;Everton;right;outside the box;the centre of the goal;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;70;0;NA;NA;82
480780;26-11-2017;Attempt saved. Shane Long (Southampton) right footed shot from the left side of the box is saved in the bottom right corner.;82';Southampton;Everton;3;1;0;0;0;1;0;saved;Shane Long;Southampton;right;the left side of the box;the bottom right corner;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;71;0;NA;NA;82
480780;26-11-2017;Corner,  Southampton. Conceded by Morgan Schneiderlin.;82';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Southampton;Morgan Schneiderlin;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;72;0;NA;NA;82
480780;26-11-2017;Attempt missed. Gylfi Sigurdsson (Everton) right footed shot from outside the box is too high. Assisted by Idrissa Gueye.;85';Southampton;Everton;3;1;0;0;0;1;0;missed;Gylfi Sigurdsson;Everton;right;outside the box;too high;Idrissa Gueye;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;73;0;NA;NA;85
480780;26-11-2017;Substitution, Southampton. Maya Yoshida replaces Sofiane Boufal.;86';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;1;0;Southampton;Maya Yoshida;Sofiane Boufal;0;NA;NA;NA;NA;2;74;0;NA;NA;86
480780;26-11-2017;CÃ©dric Soares (Southampton) wins a free kick on the right wing.;87';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;CÃ©dric Soares;Southampton;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;75;0;NA;NA;87
480780;26-11-2017;Foul by Ademola Lookman (Everton).;87';Southampton;Everton;3;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Ademola Lookman;Everton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;76;0;NA;NA;87
480780;26-11-2017;Goal!  Southampton 4, Everton 1. Steven Davis (Southampton) right footed shot from outside the box to the bottom left corner. Assisted by James Ward-Prowse.;87';Southampton;Everton;4;1;0;0;0;1;0;goal;Steven Davis;Southampton;right;outside the box;bottom left corner;James Ward-Prowse;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;77;0;NA;NA;87
480780;26-11-2017;Foul by Shane Long (Southampton).;90';Southampton;Everton;4;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Shane Long;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;78;0;NA;NA;90
480780;26-11-2017;Phil Jagielka (Everton) wins a free kick in the defensive half.;90';Southampton;Everton;4;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Phil Jagielka;Everton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;79;0;NA;NA;90
480780;26-11-2017;Foul by Shane Long (Southampton).;90'+1';Southampton;Everton;4;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;1;Shane Long;Southampton;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;80;1;NA;NA;91
480780;26-11-2017;Phil Jagielka (Everton) wins a free kick in the defensive half.;90'+1';Southampton;Everton;4;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;1;Phil Jagielka;Everton;defensive half;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;81;1;NA;NA;91
480780;26-11-2017;Corner,  Southampton. Conceded by Idrissa Gueye.;90'+3';Southampton;Everton;4;1;0;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;1;Southampton;Idrissa Gueye;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;82;1;NA;NA;93
480780;26-11-2017;Attempt missed. Pierre-Emile HÃ¸jbjerg (Southampton) right footed shot from outside the box is high and wide to the right following a corner.;90'+3';Southampton;Everton;4;1;0;0;0;1;0;missed;NA;Southampton;right;outside the box;high and wide to the right;NA;0;NA;NA;0;NA;1;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;83;1;NA;NA;93
480780;26-11-2017;Second Half ends, Southampton 4, Everton 1.;90'+5';Southampton;Everton;4;1;1;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;84;1;NA;NA;95
480780;26-11-2017;Match ends, Southampton 4, Everton 1.;90'+5';Southampton;Everton;4;1;0;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;0;NA;NA;0;NA;0;0;NA;NA;NA;0;NA;NA;NA;0;NA;NA;0;NA;0;NA;NA;NA;0;NA;NA;0;0;NA;NA;NA;0;NA;NA;NA;NA;2;85;1;NA;NA;95
