Game ID,Team 1 Name,Team 2 Name,Date,Home Player 1,Home Player 2,Home Player 3,Home Player 4,Home Player 5,Home Player 6,Home Player 7,Home Player 8,Home Player 9,Home Player 10,Home Player 11,Away Player 1,Away Player 2,Away Player 3,Away Player 4,Away Player 5,Away Player 6,Away Player 7,Away Player 8,Away Player 9,Away Player 10,Away Player 11
g_1_tUxd5lQh,West Ham,Crystal Palace,30/01/2018,Adrian,Samuel Byram,Chicharito,James Collins,Aaron Cresswell,Cheikhou Kouyate,Joao Mario,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta,Christian Benteke,Timothy Fosu-Mensah,Wayne Hennessey,Martin Kelly,James Mcarthur,Luka Milivojevic,Bakary Sako,James Tomkins,Andros Townsend,Patrick van Aanholt,Wilfried Zaha
g_1_WIV82nAB,Manchester City,West Brom,31/01/2018,Sergio Aguero,Kevin De Bruyne,Ederson,Fernandinho,Aymeric Laporte,Nicolas Otamendi,Bernardo Silva,David Silva,Raheem Sterling,Kyle Walker,Oleksandr Zinchenko,Craig Dawson,Sam Field,Ben Foster,Ahmed Hegazy,Grzegorz Krychowiak,Gareth Mcauley,James Mcclean,Allan Nyom,Jay Rodriguez,Salomon Rondon,Claudio Yacob
g_1_IZXKapfU,Stoke,Watford,31/01/2018,Charles Adam,Joe Allen,Moritz Bauer,Jack Butland,Eric Maxim Choupo-Moting,Mame Diouf,Darren Fletcher,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma,Etienne Capoue,Tom Cleverley,Troy Deeney,Gerard Deulofeu,Abdoulaye Doucoure,Jose Holebas,Christian Kabasele,Orestis Karnezis,Adrian Mariappa,Sebastian Prodl,Richarlison
g_1_rcaRKTPu,Tottenham,Manchester United,31/01/2018,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Son Heung-min,Kieran Trippier,Jan Vertonghen,David de Gea,Phil Jones,Jesse Lingard,Romelu Lukaku,Anthony Martial,Nemanja Matic,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young
g_1_zix048ua,Chelsea,Bournemouth,31/01/2018,Marcos Alonso,Cesar Azpilicueta,Tiemoue Bakayoko,Ross Barkley,Gary Cahill,Andreas Christensen,Thibaut Courtois,Eden Hazard,N'Golo Kanté,Pedro,Davide Zappacosta,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Dan Gosling,Jordon Ibe,Junior Stanislas,Callum Wilson
g_1_lft43Sf5,Everton,Leicester,31/01/2018,Seamus Coleman,Tom Davies,Idrissa Gueye,Phil Jagielka,Michael Keane,Cuco Martina,Oumar Niasse,Jordan Pickford,Wayne Rooney,Gylfi Sigurdsson,Theo Walcott,Marc Albrighton,Daniel Amartey,Benjamin Chilwell,Aleksandar Dragovic,Demarai Gray,Matthew James,Harry Maguire,Wilfred Ndidi,Shinji Okazaki,Kasper Schmeichel,Jamie Vardy
g_1_A9UC16PH,Newcastle,Burnley,31/01/2018,Christian Atsu,Ciaran Clark,Karl Darlow,Mohamed Diame,Paul Dummett,Joselu,Kenedy,Jamaal Lascelles,Mikel Merino,Ayoze Perez,Deandre Yedlin,Scott Arfield,Phillip Bardsley,Ashley Barnes,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Kevin Long,Ben Mee,Nick Pope,Charlie Taylor,Ashley Westwood
g_1_vqZG0QvO,Southampton,Brighton,31/01/2018,Ryan Bertrand,Steven Davis,Wesley Hoedt,Pierre-Emile Højbjerg,Shane Long,Alex Mccarthy,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,James Ward-Prowse,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Solomon March,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Dale Stephens
g_1_z5HYI7fh,Arsenal,Everton,03/02/2018,Pierre-Emerick Aubameyang,Hector Bellerin,Petr Cech,Alex Iwobi,Laurent Koscielny,Henrikh Mkhitaryan,Nacho Monreal,Shkodran Mustafi,Mesut Ozil,Aaron Ramsey,Granit Xhaka,Yannick Bolasie,Idrissa Gueye,Michael Keane,Jonjoe Kenny,Eliaquim Mangala,Cuco Martina,Oumar Niasse,Jordan Pickford,Morgan Schneiderlin,Theo Walcott,Ashley Williams
g_1_trIUJmun,Bournemouth,Stoke,03/02/2018,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Dan Gosling,Jordon Ibe,Junior Stanislas,Callum Wilson,Joe Allen,Moritz Bauer,Jack Butland,Geoff Cameron,Eric Maxim Choupo-Moting,Peter Crouch,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma
g_1_EeGxIR9b,Brighton,West Ham,03/02/2018,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Anthony Knockaert,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Dale Stephens,Adrian,Samuel Byram,Chicharito,James Collins,Aaron Cresswell,Cheikhou Kouyate,Joao Mario,Mark Noble,Angelo Ogbonna,Declan Rice,Pablo Zabaleta
g_1_42lCR81U,Leicester,Swansea,03/02/2018,Marc Albrighton,Fousseni Diabate,Aleksandar Dragovic,Christian Fuchs,Kelechi Iheanacho,Harry Maguire,Wilfred Ndidi,Kasper Schmeichel,Adrien Silva,Danny Simpson,Jamie Vardy,Jordan Ayew,Sam Clucas,Nathan Dyer,Lukasz Fabianski,Leroy Fer,Federico Fernandez,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn
g_1_GMyJccOq,Manchester United,Huddersfield,03/02/2018,David de Gea,Jesse Lingard,Romelu Lukaku,Juan Mata,Nemanja Matic,Scott Mctominay,Marcos Rojo,Alexis Sanchez,Luke Shaw,Chris Smalling,Luis Valencia,Philip Billing,Laurent Depoitre,Florent Hadergjonaj,Jonathan Hogg,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Collin Quaner,Christopher Schindler,Tom Smith,Rajiv van La Parra
g_1_xxQReygd,West Brom,Southampton,03/02/2018,Gareth Barry,Chris Brunt,Craig Dawson,Ben Foster,Ahmed Hegazy,Gareth Mcauley,Allan Nyom,Matt Phillips,Salomon Rondon,Daniel Sturridge,Claudio Yacob,Ryan Bertrand,Sofiane Boufal,Guido Carrillo,Wesley Hoedt,Mario Lemina,Alex Mccarthy,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,James Ward-Prowse
g_1_WWAsHoP4,Burnley,Manchester City,03/02/2018,Phillip Bardsley,Ashley Barnes,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Aaron Lennon,Kevin Long,Ben Mee,Nick Pope,Charlie Taylor,Sam Vokes,Sergio Aguero,Danilo,Kevin De Bruyne,Ederson,Fernandinho,Ilkay Gundogan,Vincent Kompany,Nicolas Otamendi,Bernardo Silva,Raheem Sterling,Kyle Walker
g_1_4p9kFPgH,Liverpool,Tottenham,04/02/2018,Trent Alexander-Arnold,Emre Can,Roberto Firmino,Jordan Henderson,Loris Karius,Dejan Lovren,Sadio Mane,James Milner,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Son Heung-min,Kieran Trippier,Jan Vertonghen
g_1_AN9oG5vB,Crystal Palace,Newcastle,04/02/2018,Christian Benteke,Yohan Cabaye,Timothy Fosu-Mensah,Wayne Hennessey,Martin Kelly,James Mcarthur,Luka Milivojevic,James Tomkins,Andros Townsend,Patrick van Aanholt,Wilfried Zaha,Ciaran Clark,Karl Darlow,Mohamed Diame,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin
g_1_boRNdHwj,Watford,Chelsea,05/02/2018,Etienne Capoue,Troy Deeney,Gerard Deulofeu,Abdoulaye Doucoure,Jose Holebas,Daryl Janmaat,Orestis Karnezis,Adrian Mariappa,Sebastian Prodl,Richarlison,Marvin Zeegelaar,Cesar Azpilicueta,Tiemoue Bakayoko,Gary Cahill,Thibaut Courtois,Eden Hazard,N'Golo Kanté,David Luiz,Victor Moses,Pedro,Willian,Davide Zappacosta
g_1_v16MHIFF,Manchester City,Leicester,10/02/2018,Sergio Aguero,Kevin De Bruyne,Ederson,Fernandinho,Ilkay Gundogan,Aymeric Laporte,Nicolas Otamendi,Bernardo Silva,Raheem Sterling,Kyle Walker,Oleksandr Zinchenko,Marc Albrighton,Benjamin Chilwell,Fousseni Diabate,Aleksandar Dragovic,Christian Fuchs,Matthew James,Harry Maguire,Wilfred Ndidi,Kasper Schmeichel,Adrien Silva,Jamie Vardy
g_1_rZCDJvo3,Everton,Crystal Palace,10/02/2018,Seamus Coleman,Tom Davies,Idrissa Gueye,Michael Keane,Eliaquim Mangala,Cuco Martina,Oumar Niasse,Jordan Pickford,Wayne Rooney,Gylfi Sigurdsson,Theo Walcott,Christian Benteke,Yohan Cabaye,Timothy Fosu-Mensah,Wayne Hennessey,James Mcarthur,Luka Milivojevic,Alexander Sorloth,James Tomkins,Andros Townsend,Patrick van Aanholt,Joel Ward
g_1_h8ncBGhq,Stoke,Brighton,10/02/2018,Joe Allen,Moritz Bauer,Jack Butland,Eric Maxim Choupo-Moting,Mame Diouf,Darren Fletcher,Papa Ndiaye,Erik Pieters,Xherdan Shaqiri,Ryan Shawcross,Kurt Zouma,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Solomon March,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Dale Stephens
g_1_UPFInhXu,Swansea,Burnley,10/02/2018,Jordan Ayew,Thomas Carroll,Sam Clucas,Nathan Dyer,Lukasz Fabianski,Federico Fernandez,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn,Ashley Barnes,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Aaron Lennon,Kevin Long,Matthew Lowton,Ben Mee,Nick Pope,Charlie Taylor,Sam Vokes
g_1_QLp59fNe,West Ham,Watford,10/02/2018,Adrian,Michail Antonio,Marko Arnautovic,Chicharito,James Collins,Aaron Cresswell,Cheikhou Kouyate,Joao Mario,Mark Noble,Angelo Ogbonna,Pablo Zabaleta,Etienne Capoue,Troy Deeney,Gerard Deulofeu,Abdoulaye Doucoure,Jose Holebas,Daryl Janmaat,Orestis Karnezis,Adrian Mariappa,Sebastian Prodl,Richarlison,Marvin Zeegelaar
g_1_Wbo1Az8k,Tottenham,Arsenal,10/02/2018,Dele Alli,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Son Heung-min,Kieran Trippier,Jan Vertonghen,Pierre-Emerick Aubameyang,Hector Bellerin,Petr Cech,Mohamed Elneny,Laurent Koscielny,Henrikh Mkhitaryan,Nacho Monreal,Shkodran Mustafi,Mesut Ozil,Jack Wilshere,Granit Xhaka
g_1_CE4UFdpS,Southampton,Liverpool,11/02/2018,Ryan Bertrand,Guido Carrillo,Wesley Hoedt,Pierre-Emile Højbjerg,Mario Lemina,Alex Mccarthy,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,James Ward-Prowse,Trent Alexander-Arnold,Emre Can,Roberto Firmino,Loris Karius,Sadio Mane,Joel Matip,Alex Oxlade-Chamberlain,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Georginio Wijnaldum
g_1_YN5QGxVL,Newcastle,Manchester United,11/02/2018,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin,David de Gea,Phil Jones,Jesse Lingard,Romelu Lukaku,Anthony Martial,Nemanja Matic,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young
g_1_Qc2IIb09,Huddersfield,Bournemouth,11/02/2018,Florent Hadergjonaj,Jonathan Hogg,Tom Ince,Mathias Jorgensen,Jonas Lossl,Scott Malone,Aaron Mooy,Steve Mounie,Alex Pritchard,Christopher Schindler,Rajiv van La Parra,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Dan Gosling,Jordon Ibe,Junior Stanislas,Callum Wilson
g_1_4rE9KKVd,Chelsea,West Brom,12/02/2018,Cesar Azpilicueta,Andreas Christensen,Thibaut Courtois,Cesc Fabregas,Olivier Giroud,Eden Hazard,N'Golo Kanté,Victor Moses,Pedro,Antonio Rudiger,Davide Zappacosta,Gareth Barry,Chris Brunt,Craig Dawson,Jonny Evans,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,Matt Phillips,Salomon Rondon,Daniel Sturridge
g_1_vPAvOgxk,Watford,Everton,24/02/2018,Etienne Capoue,Troy Deeney,Gerard Deulofeu,Abdoulaye Doucoure,Jose Holebas,Daryl Janmaat,Orestis Karnezis,Adrian Mariappa,Roberto Pereyra,Sebastian Prodl,Richarlison,Tom Davies,Idrissa Gueye,Michael Keane,Jonjoe Kenny,Cuco Martina,Oumar Niasse,Jordan Pickford,Wayne Rooney,Gylfi Sigurdsson,Theo Walcott,Ashley Williams
g_1_xdl98Ex2,Bournemouth,Newcastle,24/02/2018,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Ryan Fraser,Dan Gosling,Joshua King,Junior Stanislas,Callum Wilson,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin
g_1_rTJMoCnn,Brighton,Swansea,24/02/2018,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Anthony Knockaert,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Dale Stephens,Jordan Ayew,Thomas Carroll,Sam Clucas,Nathan Dyer,Lukasz Fabianski,Federico Fernandez,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn
g_1_IiReWHU8,Burnley,Southampton,24/02/2018,Ashley Barnes,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Aaron Lennon,Kevin Long,Matthew Lowton,Ben Mee,Nick Pope,Stephen Ward,Ashley Westwood,Ryan Bertrand,Guido Carrillo,Wesley Hoedt,Mario Lemina,Alex Mccarthy,Nathan Redmond,Oriol Romeu,Cedric Soares,Jack Stephens,Dusan Tadic,James Ward-Prowse
g_1_8tK8TFER,Liverpool,West Ham,24/02/2018,Trent Alexander-Arnold,Emre Can,Roberto Firmino,Loris Karius,Sadio Mane,Joel Matip,James Milner,Alex Oxlade-Chamberlain,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Adrian,Marko Arnautovic,James Collins,Aaron Cresswell,Patrice Evra,Cheikhou Kouyate,Manuel Lanzini,Joao Mario,Mark Noble,Angelo Ogbonna,Pablo Zabaleta
g_1_IF9rNDie,West Brom,Huddersfield,24/02/2018,Gareth Barry,Craig Dawson,Jonny Evans,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,James Mcclean,Matt Phillips,Jay Rodriguez,Salomon Rondon,Florent Hadergjonaj,Jonathan Hogg,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Steve Mounie,Alex Pritchard,Collin Quaner,Christopher Schindler,Rajiv van La Parra,Daniel Williams
g_1_QHU3UeaL,Leicester,Stoke,24/02/2018,Marc Albrighton,Benjamin Chilwell,Demarai Gray,Matthew James,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Kasper Schmeichel,Danny Simpson,Jamie Vardy,Joe Allen,Moritz Bauer,Jack Butland,Geoff Cameron,Eric Maxim Choupo-Moting,Mame Diouf,Bruno Martins Indi,Papa Ndiaye,Xherdan Shaqiri,Konstantinos Stafylidis,Kurt Zouma
g_1_p2BzPZMr,Manchester United,Chelsea,25/02/2018,David de Gea,Victor Lindelof,Romelu Lukaku,Anthony Martial,Nemanja Matic,Scott Mctominay,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young,Marcos Alonso,Cesar Azpilicueta,Andreas Christensen,Thibaut Courtois,Daniel Drinkwater,Eden Hazard,N'Golo Kanté,Alvaro Morata,Victor Moses,Antonio Rudiger,Willian
g_1_nRVaVypF,Crystal Palace,Tottenham,25/02/2018,Christian Benteke,Timothy Fosu-Mensah,Wayne Hennessey,James Mcarthur,Luka Milivojevic,Jairo Riedewald,Alexander Sorloth,James Tomkins,Andros Townsend,Patrick van Aanholt,Aaron Wan-Bissaka,Dele Alli,Serge Aurier,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Erik Lamela,Hugo Lloris,Davinson Sanchez,Victor Wanyama
g_1_v1SiXcF2,Arsenal,Manchester City,01/03/2018,Pierre-Emerick Aubameyang,Hector Bellerin,Petr Cech,Sead Kolasinac,Laurent Koscielny,Henrikh Mkhitaryan,Shkodran Mustafi,Mesut Ozil,Aaron Ramsey,Danny Welbeck,Granit Xhaka,Sergio Aguero,Danilo,Kevin De Bruyne,Ederson,Ilkay Gundogan,Vincent Kompany,Nicolas Otamendi,Leroy Sane,Bernardo Silva,David Silva,Kyle Walker
g_1_YcMZsFTK,Liverpool,Newcastle,03/03/2018,Trent Alexander-Arnold,Emre Can,Roberto Firmino,Jordan Henderson,Loris Karius,Dejan Lovren,Sadio Mane,Alex Oxlade-Chamberlain,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Christian Atsu,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Mikel Merino,Jacob Murphy,Deandre Yedlin
g_1_jZWUreEE,Leicester,Bournemouth,03/03/2018,Marc Albrighton,Daniel Amartey,Christian Fuchs,Matthew James,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Kasper Schmeichel,Adrien Silva,Jamie Vardy,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Dan Gosling,Joshua King,Adam Smith,Junior Stanislas,Callum Wilson
g_1_4tD5xgir,Southampton,Stoke,03/03/2018,Ryan Bertrand,Guido Carrillo,Wesley Hoedt,Mario Lemina,Alex Mccarthy,Nathan Redmond,Oriol Romeu,Joshua Sims,Cedric Soares,Jack Stephens,Dusan Tadic,Joe Allen,Moritz Bauer,Jack Butland,Geoff Cameron,Eric Maxim Choupo-Moting,Mame Diouf,Bruno Martins Indi,Papa Ndiaye,Xherdan Shaqiri,Konstantinos Stafylidis,Kurt Zouma
g_1_xjJQpW1h,Swansea,West Ham,03/03/2018,Andre Ayew,Jordan Ayew,Sam Clucas,Lukasz Fabianski,Federico Fernandez,Andy King,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn,Adrian,Marko Arnautovic,Chicharito,Aaron Cresswell,Patrice Evra,Cheikhou Kouyate,Manuel Lanzini,Mark Noble,Winston Reid,Declan Rice,Pablo Zabaleta
g_1_rXB9yD6l,Tottenham,Huddersfield,03/03/2018,Dele Alli,Serge Aurier,Ben Davies,Mousa Dembele,Eric Dier,Christian Eriksen,Harry Kane,Hugo Lloris,Davinson Sanchez,Son Heung-min,Jan Vertonghen,Florent Hadergjonaj,Jonathan Hogg,Mathias Jorgensen,Terence Kongolo,Jonas Lossl,Steve Mounie,Alex Pritchard,Collin Quaner,Christopher Schindler,Rajiv van La Parra,Daniel Williams
g_1_Qe1EzXLf,Watford,West Brom,03/03/2018,Etienne Capoue,Andre Carrillo,Troy Deeney,Abdoulaye Doucoure,Jose Holebas,Daryl Janmaat,Orestis Karnezis,Adrian Mariappa,Roberto Pereyra,Sebastian Prodl,Richarlison,Chris Brunt,Craig Dawson,Jonny Evans,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,Jake Livermore,Matt Phillips,Jay Rodriguez,Salomon Rondon
g_1_OSvqLiM7,Burnley,Everton,03/03/2018,Ashley Barnes,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Aaron Lennon,Matthew Lowton,Ben Mee,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood,Dominic Calvert-Lewin,Seamus Coleman,Tom Davies,Idrissa Gueye,Michael Keane,Cuco Martina,Jordan Pickford,Gylfi Sigurdsson,Cenk Tosun,Theo Walcott,Ashley Williams
g_1_ClLwsZrR,Manchester City,Chelsea,04/03/2018,Sergio Aguero,Kevin De Bruyne,Ederson,Ilkay Gundogan,Aymeric Laporte,Nicolas Otamendi,Leroy Sane,Bernardo Silva,David Silva,Kyle Walker,Oleksandr Zinchenko,Marcos Alonso,Cesar Azpilicueta,Andreas Christensen,Thibaut Courtois,Daniel Drinkwater,Cesc Fabregas,Eden Hazard,Victor Moses,Pedro,Antonio Rudiger,Willian
g_1_pxtuMX61,Brighton,Arsenal,04/03/2018,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Anthony Knockaert,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto,Dale Stephens,Pierre-Emerick Aubameyang,Petr Cech,Calum Chambers,Alex Iwobi,Sead Kolasinac,Laurent Koscielny,Henrikh Mkhitaryan,Shkodran Mustafi,Mesut Ozil,Jack Wilshere,Granit Xhaka
g_1_xWSQqya8,Crystal Palace,Manchester United,05/03/2018,Christian Benteke,Wayne Hennessey,Martin Kelly,James Mcarthur,Luka Milivojevic,Jeffery Schlupp,Alexander Sorloth,James Tomkins,Andros Townsend,Patrick van Aanholt,Aaron Wan-Bissaka,David de Gea,Victor Lindelof,Jesse Lingard,Romelu Lukaku,Nemanja Matic,Scott Mctominay,Paul Pogba,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young
g_1_Aq3QXU5D,Chelsea,Crystal Palace,10/03/2018,Marcos Alonso,Cesar Azpilicueta,Gary Cahill,Andreas Christensen,Thibaut Courtois,Cesc Fabregas,Olivier Giroud,Eden Hazard,N'Golo Kanté,Willian,Davide Zappacosta,Christian Benteke,Wayne Hennessey,Martin Kelly,James Mcarthur,Luka Milivojevic,Jeffery Schlupp,Alexander Sorloth,James Tomkins,Andros Townsend,Patrick van Aanholt,Aaron Wan-Bissaka
g_1_n1n9dErE,Everton,Brighton,10/03/2018,Leighton Baines,Yannick Bolasie,Seamus Coleman,Tom Davies,Phil Jagielka,Michael Keane,Jordan Pickford,Wayne Rooney,Gylfi Sigurdsson,Cenk Tosun,Theo Walcott,Gaetan Bong,Shane Duffy,Lewis Dunk,Pascal Gross,Jose Izquierdo,Biram Kayal,Anthony Knockaert,Glenn Murray,Davy Propper,Mathew Ryan,Ezequiel Schelotto
g_1_GtIUqjHb,Huddersfield,Swansea,10/03/2018,Florent Hadergjonaj,Jonathan Hogg,Tom Ince,Mathias Jorgensen,Jonas Lossl,Scott Malone,Aaron Mooy,Steve Mounie,Alex Pritchard,Christopher Schindler,Rajiv van La Parra,Andre Ayew,Jordan Ayew,Sam Clucas,Lukasz Fabianski,Federico Fernandez,Andy King,Ki Sung-yueng,Alfie Mawson,Kyle Naughton,Martin Olsson,Mike van der Hoorn
g_1_KEpHfhDQ,Newcastle,Southampton,10/03/2018,Mohamed Diame,Martin Dubravka,Paul Dummett,Dwight Gayle,Kenedy,Jamaal Lascelles,Florian Lejeune,Ayoze Perez,Matt Ritchie,Jonjo Shelvey,Deandre Yedlin,Ryan Bertrand,Guido Carrillo,Wesley Hoedt,Pierre-Emile Højbjerg,Mario Lemina,Alex Mccarthy,Nathan Redmond,Cedric Soares,Jack Stephens,Dusan Tadic,James Ward-Prowse
g_1_vaRmkWzl,West Brom,Leicester,10/03/2018,Chris Brunt,Oliver Burke,Craig Dawson,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Grzegorz Krychowiak,Jake Livermore,Allan Nyom,Matt Phillips,Salomon Rondon,Benjamin Chilwell,Demarai Gray,Vicente Iborra,Harry Maguire,Riyad Mahrez,Wes Morgan,Wilfred Ndidi,Shinji Okazaki,Kasper Schmeichel,Danny Simpson,Jamie Vardy
g_1_IkQiljjf,West Ham,Burnley,10/03/2018,Michail Antonio,Marko Arnautovic,James Collins,Aaron Cresswell,Joe Hart,Cheikhou Kouyate,Manuel Lanzini,Joao Mario,Mark Noble,Angelo Ogbonna,Pablo Zabaleta,Ashley Barnes,Jack Cork,Johann Gudmundsson,Jeff Hendrick,Aaron Lennon,Matthew Lowton,Ben Mee,Nick Pope,James Tarkowski,Stephen Ward,Ashley Westwood
g_1_QioDeYcK,Manchester United,Liverpool,10/03/2018,Eric Bailly,David de Gea,Romelu Lukaku,Juan Mata,Nemanja Matic,Scott Mctominay,Marcus Rashford,Alexis Sanchez,Chris Smalling,Luis Valencia,Ashley Young,Trent Alexander-Arnold,Emre Can,Roberto Firmino,Loris Karius,Dejan Lovren,Sadio Mane,James Milner,Alex Oxlade-Chamberlain,Andrew Robertson,Mohamed Salah,Virgil van Dijk
g_1_xW4IZjy1,Bournemouth,Tottenham,11/03/2018,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Charlie Daniels,Simon Francis,Dan Gosling,Lys Mousset,Adam Smith,Junior Stanislas,Callum Wilson,Dele Alli,Serge Aurier,Mousa Dembele,Christian Eriksen,Harry Kane,Hugo Lloris,Danny Rose,Davinson Sanchez,Son Heung-min,Jan Vertonghen,Victor Wanyama
g_1_Wh4MYAj7,Arsenal,Watford,11/03/2018,Pierre-Emerick Aubameyang,Petr Cech,Mohamed Elneny,Rob Holding,Alex Iwobi,Sead Kolasinac,Ainsley Maitland-Niles,Henrikh Mkhitaryan,Shkodran Mustafi,Mesut Ozil,Granit Xhaka,Etienne Capoue,Troy Deeney,Abdoulaye Doucoure,Jose Holebas,Daryl Janmaat,Orestis Karnezis,Kiko,Adrian Mariappa,Roberto Pereyra,Sebastian Prodl,Richarlison
g_1_dzxqjCLs,Stoke,Manchester City,12/03/2018,Joe Allen,Moritz Bauer,Jack Butland,Geoff Cameron,Eric Maxim Choupo-Moting,Jese,Bruno Martins Indi,Papa Ndiaye,Xherdan Shaqiri,Konstantinos Stafylidis,Kurt Zouma,Kevin De Bruyne,Ederson,Fernandinho,Jesus Gabriel,Vincent Kompany,Nicolas Otamendi,Leroy Sane,David Silva,Raheem Sterling,Kyle Walker,Oleksandr Zinchenko
g_1_CAUFh5st,Liverpool,Watford,17/03/2018,Emre Can,Roberto Firmino,Joe Gomez,Jordan Henderson,Loris Karius,Sadio Mane,Joel Matip,Andrew Robertson,Mohamed Salah,Virgil van Dijk,Georginio Wijnaldum,Miguel Britos,Etienne Capoue,Troy Deeney,Abdoulaye Doucoure,Jose Holebas,Orestis Karnezis,Kiko,Adrian Mariappa,Roberto Pereyra,Sebastian Prodl,Richarlison
g_1_QFPemA50,Bournemouth,West Brom,17/03/2018,Nathan Ake,Asmir Begovic,Lewis Cook,Steve Cook,Simon Francis,Dan Gosling,Jordon Ibe,Joshua King,Adam Smith,Junior Stanislas,Callum Wilson,Chris Brunt,Craig Dawson,Jonny Evans,Ben Foster,Kieran Gibbs,Ahmed Hegazy,Jake Livermore,Allan Nyom,Jay Rodriguez,Salomon Rondon,Claudio Yacob
