;id_game;team_1_name;team_2_name;game_date;home_player_1;home_player_2;home_player_3;home_player_4;home_player_5;home_player_6;home_player_7;home_player_8;home_player_9;home_player_10;home_player_11;away_player_1;away_player_2;away_player_3;away_player_4;away_player_5;away_player_6;away_player_7;away_player_8;away_player_9;away_player_10;away_player_11
124;g_1_trIUJmun;Bournemouth;Stoke;03.02. 15:00;Ake N.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Francis S. (C);Fraser R.;Gosling D.;Ibe J.;Stanislas J.;Wilson C.;Allen J.;Bauer M.;Butland J. (G);Cameron G.;Choupo-Moting M.;Crouch P.;Ndiaye P.;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.
125;g_1_EeGxIR9b;Brighton;West Ham;03.02. 15:00;Bong G.;Duffy S.;Dunk L. (C);Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Schelotto E.;Stephens D.;Adrian (G);Byram S.;Chicharito;Collins J.;Cresswell A.;Kouyate C.;Mario J.;Noble M. (C);Ogbonna A.;Rice D.;Zabaleta P.
126;g_1_42lCR81U;Leicester;Swansea;03.02. 15:00;Albrighton M.;Diabate F.;Dragovic A.;Fuchs Ch.;Iheanacho K.;Maguire H.;Ndidi W.;Schmeichel K. (G) (C);Silva Ad.;Simpson D.;Vardy J.;Ayew J.;Clucas S.;Dyer N.;Fabianski L. (G);Fer L.;Fernandez F. (C);Ki Sung-Yong;Mawson A.;Naughton K.;Olsson Mart.;van der Hoorn M.
127;g_1_GMyJccOq;Manchester United;Huddersfield;03.02. 15:00;de Gea D. (G);Lingard J.;Lukaku R.;Mata J.;Matic N.;McTominay S.;Rojo M.;Sanchez A.;Shaw L.;Smalling C.;Valencia A. (C);Billing P.;Depoitre L.;Hadergjonaj F.;Hogg J.;Jorgensen M.;Kongolo T.;Lossl J. (G);Quaner C.;Schindler C.;Smith T. (C);van La Parra R.
128;g_1_xxQReygd;West Brom;Southampton;03.02. 15:00;Barry G.;Brunt C.;Dawson C.;Foster B. (G);Hegazy A.;McAuley G. (C);Nyom A.;Phillips M.;Rondon S.;Sturridge D.;Yacob C.;Bertrand R. (C);Boufal S.;Carrillo G.;Hoedt W.;Lemina M.;McCarthy A. (G);Romeu O.;Soares C.;Stephens J.;Tadic D.;Ward-Prowse J.
129;g_1_WWAsHoP4;Burnley;Manchester City;03.02. 12:30;Bardsley P.;Barnes A.;Cork J.;Gudmundsson J.;Hendrick J.;Lennon A.;Long K.;Mee B. (C);Pope N. (G);Taylor C.;Vokes S.;Aguero S.;Danilo;De Bruyne K.;Ederson (G);Fernandinho;Gundogan I.;Kompany V. (C);Otamendi N.;Silva B.;Sterling R.;Walker K.
130;g_1_WIV82nAB;Manchester City;West Brom;31.01. 20:00;Aguero S.;De Bruyne K.;Ederson (G);Fernandinho;Laporte A.;Otamendi N.;Silva B.;Silva D. (C);Sterling R.;Walker K.;Zinchenko O.;Dawson C.;Field S.;Foster B. (G);Hegazy A.;Krychowiak G.;McAuley G. (C);McClean J.;Nyom A.;Rodriguez J.;Rondon S.;Yacob C.
131;g_1_IZXKapfU;Stoke;Watford;31.01. 20:00;Adam C.;Allen J.;Bauer M.;Butland J. (G);Choupo-Moting M.;Diouf M.;Fletcher D.;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.;Capoue E.;Cleverley T.;Deeney T. (C);Deulofeu G.;Doucoure A.;Holebas J.;Kabasele C.;Karnezis O. (G);Mariappa A.;Prodl S.;Richarlison
132;g_1_rcaRKTPu;Tottenham;Manchester United;31.01. 20:00;Alli D.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Son Heung-Min;Trippier K.;Vertonghen J.;de Gea D. (G);Jones P.;Lingard J.;Lukaku R.;Martial A.;Matic N.;Pogba P.;Sanchez A.;Smalling C.;Valencia A. (C);Young A.
133;g_1_zix048ua;Chelsea;Bournemouth;31.01. 19:45;Alonso M.;Azpilicueta C.;Bakayoko T.;Barkley R.;Cahill G. (C);Christensen A.;Courtois T. (G);Hazard E.;Kante N.;Pedro;Zappacosta D.;Ake N.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Francis S. (C);Fraser R.;Gosling D.;Ibe J.;Stanislas J.;Wilson C.
134;g_1_lft43Sf5;Everton;Leicester;31.01. 19:45;Coleman S.;Davies T.;Gueye I.;Jagielka P. (C);Keane M.;Martina C.;Niasse O.;Pickford J. (G);Rooney W.;Sigurdsson G.;Walcott T.;Albrighton M.;Amartey D.;Chilwell B.;Dragovic A.;Gray D.;James M.;Maguire H.;Ndidi W.;Okazaki S.;Schmeichel K. (G) (C);Vardy J.
135;g_1_A9UC16PH;Newcastle;Burnley;31.01. 19:45;Atsu Ch.;Clark C.;Darlow K. (G);Diame M.;Dummett P.;Joselu;Kenedy;Lascelles J. (C);Merino M.;Perez A.;Yedlin D.;Arfield S.;Bardsley P.;Barnes A.;Cork J.;Gudmundsson J.;Hendrick J.;Long K.;Mee B. (C);Pope N. (G);Taylor C.;Westwood A.
136;g_1_vqZG0QvO;Southampton;Brighton;31.01. 19:45;Bertrand R.;Davis S. (C);Hoedt W.;Hojbjerg P.;Long S.;McCarthy A. (G);Romeu O.;Soares C.;Stephens J.;Tadic D.;Ward-Prowse J.;Bong G.;Duffy S.;Dunk L. (C);Gross P.;Izquierdo J.;March S.;Murray G.;Propper D.;Ryan M. (G);Schelotto E.;Stephens D.
137;g_1_2wvh6UAn;Huddersfield;Liverpool;30.01. 20:00;Billing P.;Depoitre L.;Hadergjonaj F.;Hogg J. (C);Jorgensen M.;Kongolo T.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Schindler C.;Can E.;Firmino R.;Gomez J.;Henderson J. (C);Karius L. (G);Lovren D.;Mane S.;Matip J.;Milner J.;Robertson A.;Salah M.
138;g_1_QBk8SlnO;Swansea;Arsenal;30.01. 19:45;Ayew J.;Clucas S.;Dyer N.;Fabianski L. (G) (C);Fer L.;Fernandez F.;Ki Sung-Yong;Mawson A.;Naughton K.;Olsson Mart.;van der Hoorn M.;Bellerin H.;Cech P. (G);Elneny M.;Iwobi A.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ozil M.;Ramsey A.;Xhaka G.
139;g_1_tUxd5lQh;West Ham;Crystal Palace;30.01. 19:45;Adrian (G);Byram S.;Chicharito;Collins J.;Cresswell A.;Kouyate C.;Mario J.;Noble M. (C);Ogbonna A.;Rice D.;Zabaleta P.;Benteke C.;Fosu-Mensah T.;Hennessey W. (G);Kelly M.;McArthur J.;Milivojevic L. (C);Sako B.;Tomkins J.;Townsend A.;van Aanholt P.;Zaha W.
140;g_1_MRMf7Aet;Swansea;Liverpool;22.01. 20:00;Ayew J.;Clucas S.;Dyer N.;Fabianski L. (G);Fer L.;Fernandez F. (C);Ki Sung-Yong;Mawson A.;Naughton K.;Olsson Mart.;van der Hoorn M.;Can E. (C);Firmino R.;Gomez J.;Karius L. (G);Mane S.;Matip J.;Oxlade-Chamberlain A.;Robertson A.;Salah M.;van Dijk V.;Wijnaldum G.
141;g_1_OWEWuDup;Southampton;Tottenham;21.01. 16:00;Bertrand R. (C);Gabbiadini M.;Hoedt W.;Hojbjerg P.;Lemina M.;McCarthy A. (G);Romeu O.;Soares C.;Stephens J.;Tadic D.;Ward-Prowse J.;Alli D.;Aurier S.;Davies B.;Dembele M.;Dier E.;Kane H. (C);Sanchez D.;Sissoko M.;Son Heung-Min;Vertonghen J.;Vorm M. (G)
142;g_1_MNS4pgXS;Manchester City;Newcastle;20.01. 17:30;Aguero S.;De Bruyne K.;Ederson (G);Fernandinho;Otamendi N.;Sane L.;Silva D. (C);Sterling R.;Stones J.;Walker K.;Zinchenko O.;Atsu Ch.;Clark C.;Darlow K. (G);Diame M.;Dummett P.;Hayden I.;Joselu;Lascelles J. (C);Manquillo J.;Murphy J.;Shelvey J.
143;g_1_CWJjkHIc;Arsenal;Crystal Palace;20.01. 15:00;Bellerin H.;Cech P. (G);Elneny M.;Iwobi A.;Koscielny L. (C);Lacazette A.;Monreal N.;Mustafi S.;Ozil M.;Wilshere J.;Xhaka G.;Benteke C.;Cabaye Y.;Fosu-Mensah T.;Hennessey W. (G);Kelly M.;McArthur J.;Milivojevic L. (C);Sako B.;Tomkins J.;van Aanholt P.;Zaha W.
144;g_1_8bDamemA;Burnley;Manchester United;20.01. 15:00;Arfield S.;Bardsley P.;Barnes A.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Mee B. (C);Pope N. (G);Tarkowski J.;Taylor C.;de Gea D. (G);Jones P.;Lingard J.;Lukaku R.;Martial A.;Mata J.;Matic N.;Pogba P.;Smalling C.;Valencia A. (C);Young A.
145;g_1_2LC3nF2G;Everton;West Brom;20.01. 15:00;Holgate M.;Kenny J.;Martina C.;McCarthy J.;Pickford J. (G);Schneiderlin M.;Sigurdsson G.;Tosun C.;Vlasic N.;Walcott T.;Williams A. (C);Barry G.;Brunt C.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Phillips M.;Rodriguez J.;Rondon S.
146;g_1_tCB7oZHM;Leicester;Watford;20.01. 15:00;Albrighton M.;Amartey D.;Chilwell B.;Dragovic A.;James M.;Maguire H.;Mahrez R.;Ndidi W.;Okazaki S.;Schmeichel K. (G) (C);Vardy J.;Carrillo A.;Deeney T. (C);Doucoure A.;Janmaat D.;Kabasele C.;Karnezis O. (G);Pereyra R.;Richarlison;Wague M.;Watson B.;Zeegelaar M.
147;g_1_IgEzuXfj;Stoke;Huddersfield;20.01. 15:00;Adam C.;Allen J.;Bauer M.;Butland J. (G);Choupo-Moting M.;Diouf M.;Fletcher D.;Pieters E.;Shaqiri X.;Shawcross R. (C);Zouma K.;Hadergjonaj F.;Hogg J. (C);Ince T.;Jorgensen M.;Lossl J. (G);Malone S.;Mooy A.;Mounie S.;Pritchard A.;Schindler C.;van La Parra R.
148;g_1_WdIvviAd;West Ham;Bournemouth;20.01. 15:00;Adrian (G);Arnautovic M.;Collins J.;Cresswell A.;Kouyate C.;Lanzini M.;Masuaku A.;Noble M. (C);Obiang P.;Ogbonna A.;Zabaleta P.;Ake N.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Francis S. (C);Fraser R.;Gosling D.;Ibe J.;Smith A.;Wilson C.
149;g_1_fe9elyY3;Brighton;Chelsea;20.01. 12:30;Duffy S.;Dunk L. (C);Goldson C.;Gross P.;Hemed T.;March S.;Propper D.;Ryan M. (G);Schelotto E.;Stephens D.;Suttner M.;Alonso M.;Azpilicueta C. (C);Bakayoko T.;Batshuayi M.;Caballero W. (G);Christensen A.;Hazard E.;Kante N.;Moses V.;Rudiger A.;Willian
150;g_1_0hjYWZ2T;Manchester United;Stoke;15.01. 20:00;de Gea D. (G);Jones P.;Lingard J.;Lukaku R.;Martial A.;Mata J.;Matic N.;Pogba P.;Shaw L.;Smalling C.;Valencia A. (C);Allen J.;Bauer M.;Butland J. (G);Choupo-Moting M.;Crouch P.;Fletcher D. (C);Ireland S.;Martins Indi B.;Shaqiri X.;Tymon J.;Zouma K.
151;g_1_27XUXFmN;Liverpool;Manchester City;14.01. 16:00;Can E.;Firmino R.;Gomez J.;Karius L. (G);Lovren D. (C);Mane S.;Matip J.;Oxlade-Chamberlain A.;Robertson A.;Salah M.;Wijnaldum G.;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho (C);Gundogan I.;Otamendi N.;Sane L.;Sterling R.;Stones J.;Walker K.
152;g_1_YRuEyblb;Bournemouth;Arsenal;14.01. 13:30;Ake N.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Francis S. (C);Fraser R.;Gosling D.;Ibe J.;Smith A.;Wilson C.;Bellerin H.;Cech P. (G) (C);Chambers C.;Holding R.;Iwobi A.;Lacazette A.;Maitland-Niles A.;Mustafi S.;Welbeck D.;Wilshere J.;Xhaka G.
153;g_1_6ZS0SgBp;Tottenham;Everton;13.01. 17:30;Alli D.;Aurier S.;Davies B.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Son Heung-Min;Vertonghen J.;Bolasie Y.;Gueye I.;Holgate M.;Jagielka P. (C);Kenny J.;Martina C.;McCarthy J.;Pickford J. (G);Rooney W.;Sigurdsson G.;Tosun C.
154;g_1_CIvIzI34;Chelsea;Leicester ;13.01. 15:00;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Courtois T. (G);Fabregas C.;Hazard E.;Kante N.;Morata A.;Moses V.;Rudiger A.;Albrighton M.;Amartey D.;Chilwell B.;Dragovic A.;James M.;Maguire H.;Mahrez R.;Ndidi W.;Okazaki S.;Schmeichel K. (G) (C);Vardy J.
155;g_1_UgZMZyJA;Crystal Palace;Burnley;13.01. 15:00;Benteke C.;Fosu-Mensah T.;Hennessey W. (G);Kelly M.;McArthur J.;Milivojevic L. (C);Riedewald J.;Sako B.;Tomkins J.;van Aanholt P.;Zaha W.;Bardsley P.;Barnes A.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Mee B. (C);Pope N. (G);Tarkowski J.;Taylor C.;Vokes S.
156;g_1_8pYQYeYG;Huddersfield;West Ham;13.01. 15:00;Depoitre L.;Hogg J.;Ince T.;Jorgensen M.;Lolley J.;Lossl J. (G);Malone S.;Mooy A.;Schindler C.;Smith T. (C);van La Parra R.;Adrian (G);Arnautovic M.;Collins J.;Cresswell A.;Kouyate C.;Lanzini M.;Masuaku A.;Noble M. (C);Obiang P.;Ogbonna A.;Zabaleta P.
157;g_1_KIzTBjmP;Newcastle;Swansea;13.01. 15:00;Atsu Ch.;Clark C.;Darlow K. (G);Diame M.;Dummett P.;Gayle D.;Lascelles J. (C);Perez A.;Ritchie M.;Shelvey J.;Yedlin D.;Ayew J.;Bartley K. (C);Carroll T.;Clucas S.;Dyer N.;Fabianski L. (G);Ki Sung-Yong;Mawson A.;McBurnie O.;Olsson Mart.;van der Hoorn M.
158;g_1_pQR4RDQj;Watford;Southampton;13.01. 15:00;Carrillo A.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Gray A.;Janmaat D.;Kabasele C.;Richarlison;Wague M.;Watson B.;Zeegelaar M.;Bertrand R.;Davis S. (C);Hoedt W.;Hojbjerg P.;Long S.;McCarthy A. (G);Romeu O.;Soares C.;Stephens J.;Tadic D.;Ward-Prowse J.
159;g_1_YuLnjc3i;West Brom;Brighton;13.01. 15:00;Barry G.;Brunt C.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Phillips M.;Rodriguez J.;Rondon S.;Bong G.;Duffy S.;Dunk L.;Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.
160;g_1_Q1x6wKJo;Tottenham;West Ham;04.01. 20:00;Alli D.;Aurier S.;Davies B.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Sissoko M.;Son Heung-Min;Vertonghen J.;Adrian (G);Chicharito;Kouyate C.;Lanzini M.;Masuaku A.;Noble M. (C);Obiang P.;Ogbonna A.;Reid W.;Rice D.;Zabaleta P.
161;g_1_Y1CoaD3J;Arsenal;Chelsea;03.01. 19:45;Bellerin H.;Cech P. (G) (C);Chambers C.;Holding R.;Lacazette A.;Maitland-Niles A.;Mustafi S.;Ozil M.;Sanchez A.;Wilshere J.;Xhaka G.;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Christensen A.;Courtois T. (G);Fabregas C.;Hazard E.;Kante N.;Morata A.;Moses V.
162;g_1_2NkUjkBa;Manchester City;Watford;02.01. 20:00;Aguero S.;De Bruyne K.;Delph F.;Ederson (G);Fernandinho;Otamendi N.;Sane L.;Silva D. (C);Sterling R.;Stones J.;Walker K.;Capoue E.;Carrillo A.;Doucoure A.;Gomes H. (G) (C);Gray A.;Janmaat D.;Kabasele C.;Richarlison;Wague M.;Watson B.;Zeegelaar M.
163;g_1_WdfYk9Q5;Southampton;Crystal Palace;02.01. 19:45;Bertrand R.;Boufal S.;Hojbjerg P.;Long S.;McCarthy A. (G);Pied J.;Romeu O.;Stephens J.;Tadic D.;Ward-Prowse J.;Yoshida M. (C);Benteke C.;Cabaye Y. (C);Fosu-Mensah T.;Hennessey W. (G);Kelly M.;McArthur J.;Milivojevic L.;Schlupp J.;Tomkins J.;Townsend A.;Zaha W.
164;g_1_hCrslmeI;Swansea;Tottenham;02.01. 19:45;Ayew J.;Carroll T.;Clucas S.;Dyer N.;Fabianski L. (G);Fernandez F.;Mawson A.;Olsson Mart.;Rangel A. (C);Sanches R.;van der Hoorn M.;Alli D.;Davies B.;Dier E.;Eriksen C.;Lamela E.;Llorente F.;Lloris H. (G) (C);Sanchez D.;Son Heung-Min;Trippier K.;Vertonghen J.
165;g_1_6Fnom7AO;West Ham;West Brom;02.01. 19:45;Adrian (G);Arnautovic M.;Carroll A.;Cresswell A.;Kouyate C.;Lanzini M.;Masuaku A.;Obiang P.;Ogbonna A.;Reid W. (C);Zabaleta P.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Krychowiak G.;Livermore J.;McClean J.;Rodriguez J.;Rondon S.;Yacob C.
166;g_1_t81LhBtm;Everton;Manchester United;01.01. 17:30;Bolasie Y.;Davies T.;Holgate M.;Keane M.;Martina C.;Niasse O.;Pickford J. (G);Rooney W. (C);Schneiderlin M.;Vlasic N.;Williams A.;de Gea D. (G);Herrera A.;Jones P.;Lindelof V.;Lingard J.;Martial A.;Mata J.;Matic N.;Pogba P. (C);Rojo M.;Shaw L.
167;g_1_UXcHgiRt;Burnley;Liverpool;01.01. 15:00;Arfield S.;Bardsley P.;Barnes A.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Mee B. (C);Pope N. (G);Tarkowski J.;Taylor C.;Alexander-Arnold T.;Can E.;Gomez J.;Klavan R.;Lallana A.;Lovren D.;Mane S.;Mignolet S. (G) (C);Oxlade-Chamberlain A.;Solanke D.;Wijnaldum G.
168;g_1_OWjQiVeg;Leicester;Huddersfield;01.01. 15:00;Albrighton M.;Amartey D.;Fuchs Ch.;James M.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Slimani I.;Ince T.;Jorgensen M.;Lolley J.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Schindler C.;Smith T. (C);van La Parra R.;Williams D.
169;g_1_AmgxkTuC;Stoke;Newcastle;01.01. 15:00;Adam C.;Allen J. (C);Butland J. (G);Cameron G.;Choupo-Moting M.;Crouch P.;Edwards T.;Pieters E.;Shaqiri X.;Wimmer K.;Zouma K.;Atsu Ch.;Clark C.;Darlow K. (G);Diame M.;Lascelles J. (C);Manquillo J.;Murphy J.;Perez A.;Ritchie M.;Shelvey J.;Yedlin D.
170;g_1_ChBkbXIP;Brighton;Bournemouth;01.01. 12:30;Duffy S.;Dunk L. (C);Gross P.;Izquierdo J.;Knockaert A.;Murray G.;Propper D.;Ryan M. (G);Schelotto E.;Stephens D.;Suttner M.;Afobe B.;Arter H.;Begovic A. (G);Cook L.;Cook S.;Daniels C.;Francis S. (C);Ibe J.;Pugh M.;Smith A.;Wilson C.
171;g_1_v5tAxvZi;West Brom;Arsenal;31.12. 16:30;Barry G.;Brunt C.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Livermore J.;Phillips M.;Robson-Kanu H.;Rodriguez J.;Bellerin H.;Cech P. (G);Chambers C.;Iwobi A.;Kolasinac S.;Koscielny L. (C);Lacazette A.;Mustafi S.;Sanchez A.;Wilshere J.;Xhaka G.
172;g_1_h8OrMIlB;Crystal Palace;Manchester City;31.12. 12:00;Benteke C.;Cabaye Y.;Dann S. (C);Fosu-Mensah T.;Hennessey W. (G);Milivojevic L.;Riedewald J.;Tomkins J.;Townsend A.;van Aanholt P.;Zaha W.;Danilo;De Bruyne K.;Ederson (G);Fernandinho (C);Gabriel Jesus;Gundogan I.;Mangala E.;Otamendi N.;Sane L.;Silva B.;Walker K.
173;g_1_MmCeJGYT;Manchester United;Southampton;30.12. 17:30;de Gea D. (G);Jones P.;Lindelof V.;Lingard J.;Lukaku R.;Mata J.;Matic N.;Mkhitaryan H.;Pogba P. (C);Shaw L.;Young A.;Boufal S.;Hoedt W.;Hojbjerg P.;Long S.;McCarthy A. (G);McQueen S.;Romeu O.;Stephens J.;Tadic D.;Ward-Prowse J.;Yoshida M. (C)
174;g_1_prLzOvKb;Bournemouth;Everton;30.12. 15:00;Ake N.;Begovic A. (G);Cook L.;Cook S.;Francis S. (C);Fraser R.;Gosling D.;Ibe J.;King J.;Smith A.;Wilson C.;Calvert-Lewin D.;Gueye I.;Jagielka P. (C);Keane M.;Kenny J.;Lennon A.;Martina C.;McCarthy J.;Pickford J. (G);Schneiderlin M.;Sigurdsson G.
175;g_1_v5KvNbZ4;Chelsea;Stoke;30.12. 15:00;Alonso M.;Azpilicueta C.;Cahill G. (C);Courtois T. (G);Drinkwater D.;Kante N.;Morata A.;Moses V.;Pedro;Rudiger A.;Willian;Adam C.;Afellay I.;Berahino S.;Butland J. (G);Cameron G.;Diouf M.;Edwards T.;Fletcher D. (C);Sobhi R.;Tymon J.;Wimmer K.
176;g_1_zXDmLx4H;Huddersfield;Burnley;30.12. 15:00;Depoitre L.;Hadergjonaj F.;Hogg J. (C);Ince T.;Jorgensen M.;Lossl J. (G);Malone S.;Mooy A.;Quaner C.;Schindler C.;van La Parra R.;Arfield S.;Bardsley P.;Barnes A.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Long K.;Mee B. (C);Pope N. (G);Taylor C.
177;g_1_ENCiKdJN;Liverpool;Leicester;30.12. 15:00;Can E.;Coutinho;Firmino R.;Gomez J.;Karius L. (G);Lovren D.;Mane S.;Matip J.;Milner J. (C);Robertson A.;Salah M.;Albrighton M.;Amartey D.;Fuchs Ch.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Vardy J.
178;g_1_OdbNEzso;Newcastle;Brighton;30.12. 15:00;Atsu Ch.;Clark C.;Darlow K. (G);Dummett P.;Gayle D.;Hayden I.;Joselu;Lascelles J. (C);Merino M.;Ritchie M.;Yedlin D.;Bong G.;Duffy S.;Dunk L.;Gross P.;Knockaert A.;March S.;Murray G.;Propper D.;Ryan M. (G);Saltor B. (C);Stephens D.
179;g_1_fHt5jLaJ;Watford;Swansea;30.12. 15:00;Carrillo A.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Janmaat D.;Kabasele C.;Okaka S.;Richarlison;Wague M.;Watson B.;Zeegelaar M.;Abraham T.;Ayew J.;Carroll T.;Clucas S.;Fabianski L. (G);Fernandez F. (C);Mawson A.;Mesa R.;Naughton K.;Olsson Mart.;Sanches R.
180;g_1_0Ea58aKB;Crystal Palace;Arsenal;28.12. 20:00;Benteke C.;Cabaye Y.;Dann S. (C);Kelly M.;Loftus-Cheek R.;Milivojevic L.;Schlupp J.;Speroni J. (G);Tomkins J.;Townsend A.;Zaha W.;Bellerin H.;Cech P. (G);Chambers C.;Kolasinac S.;Koscielny L. (C);Lacazette A.;Mustafi S.;Ozil M.;Sanchez A.;Wilshere J.;Xhaka G.
181;g_1_Y3iI5c4U;Newcastle;Manchester City;27.12. 19:45;Aarons R.;Diame M.;Dummett P.;Elliot R. (G);Joselu;Lascelles J. (C);Manquillo J.;Mbemba Ch.;Murphy J.;Shelvey J.;Yedlin D.;Aguero S.;Danilo;De Bruyne K.;Ederson (G);Fernandinho;Gundogan I.;Kompany V. (C);Otamendi N.;Silva B.;Sterling R.;Walker K.
182;g_1_GQs1i1pD;Liverpool;Swansea;26.12. 17:30;Alexander-Arnold T.;Can E.;Coutinho (C);Firmino R.;Klavan R.;Matip J.;Mignolet S. (G);Oxlade-Chamberlain A.;Robertson A.;Salah M.;Wijnaldum G.;Ayew J.;Carroll T.;Fabianski L. (G);Fer L.;Fernandez F. (C);Mawson A.;McBurnie O.;Mesa R.;Naughton K.;Olsson Mart.;Routledge W.
183;g_1_hldcALka;Bournemouth;West Ham;26.12. 15:00;Ake N.;Begovic A. (G);Cook L.;Cook S.;Francis S. (C);Fraser R.;Gosling D.;Ibe J.;King J.;Smith A.;Wilson C.;Adrian (G);Arnautovic M.;Ayew A.;Collins J. (C);Cresswell A.;Kouyate C.;Lanzini M.;Masuaku A.;Obiang P.;Ogbonna A.;Zabaleta P.
184;g_1_Wve19u55;Chelsea;Brighton;26.12. 15:00;Alonso M.;Azpilicueta C.;Bakayoko T.;Cahill G. (C);Courtois T. (G);Fabregas C.;Hazard E.;Kante N.;Morata A.;Moses V.;Rudiger A.;Duffy S.;Dunk L. (C);Hemed T.;Izquierdo J.;Kayal B.;March S.;Propper D.;Ryan M. (G);Schelotto E.;Stephens D.;Suttner M.
185;g_1_v5b97JZH;Huddersfield;Stoke;26.12. 15:00;Hogg J.;Ince T.;Jorgensen M.;Lossl J. (G);Lowe C.;Mooy A.;Mounie S.;Quaner C.;Schindler C.;Smith T. (C);van La Parra R.;Allen J.;Butland J. (G);Cameron G.;Choupo-Moting M.;Crouch P.;Edwards T.;Fletcher D.;Shaqiri X.;Shawcross R. (C);Wimmer K.;Zouma K.
186;g_1_MTmE6wkO;Manchester United;Burnley;26.12. 15:00;de Gea D. (G);Ibrahimovic Z.;Jones P.;Lukaku R.;Mata J.;Matic N.;Pogba P. (C);Rashford M.;Rojo M.;Shaw L.;Young A.;Arfield S.;Bardsley P.;Barnes A.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Long K.;Mee B. (C);Pope N. (G);Taylor C.
187;g_1_lGRRP0kn;Watford;Leicester;26.12. 15:00;Carrillo A.;Cleverley T.;Doucoure A.;Gomes H. (G) (C);Janmaat D.;Kabasele C.;Pereyra R.;Richarlison;Wague M.;Watson B.;Zeegelaar M.;Albrighton M.;Chilwell B.;Dragovic A.;King A.;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Okazaki S.;Schmeichel K. (G);Vardy J.
188;g_1_6iMWOK4h;West Brom;Everton;26.12. 15:00;Barry G.;Brunt C.;Dawson C.;Evans J. (C);Foster B. (G);Gibbs K.;Hegazy A.;Livermore J.;Phillips M.;Rodriguez J.;Rondon S.;Bolasie Y.;Calvert-Lewin D.;Davies T.;Holgate M.;Keane M.;Kenny J.;Martina C.;Pickford J. (G);Schneiderlin M.;Sigurdsson G.;Williams A. (C)
189;g_1_APSNQtzt;Tottenham;Southampton;26.12. 12:30;Alli D.;Aurier S.;Dembele M.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Rose D.;Sanchez D.;Son Heung-Min;Vertonghen J.;Boufal S.;Forster F. (G);Hoedt W.;Hojbjerg P.;Lemina M.;Long S.;Redmond N.;Romeu O.;Stephens J.;Targett M.;Yoshida M. (C)
190;g_1_vXKt66bD;Leicester ;Manchester United;23.12. 19:45;Albrighton M.;Fuchs Ch.;Gray D.;Iborra;Maguire H.;Mahrez R.;Morgan W. (C);Ndidi W.;Schmeichel K. (G);Simpson D.;Vardy J.;de Gea D. (G);Jones P.;Lindelof V.;Lingard J.;Lukaku R.;Martial A.;Mata J.;Matic N.;Pogba P. (C);Smalling C.;Young A.
191;g_1_6JMY7ST0;Burnley;Tottenham;23.12. 17:30;Arfield S.;Bardsley P.;Cork J.;Defour S.;Gudmundsson J.;Hendrick J.;Long K.;Mee B. (C);Pope N. (G);Taylor C.;Wood Ch.;Alli D.;Aurier S.;Davies B.;Dier E.;Eriksen C.;Kane H.;Lloris H. (G) (C);Sanchez D.;Sissoko M.;Son Heung-Min;Vertonghen J.
